Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
2447984962,"Jun 13, 2019, 10:21:10 PM",Afternoon Run,Run,,550,1.50,,,false,,,activities/2447984962.gpx,0.0,,,526.0,1502.5,3.5999999046325684,,6.831060409545898,,1592.0,1605.4000244140625,2.4000000953674316,-0.46589016914367676,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2451894804,"Jun 15, 2019, 1:30:18 PM",Run for the Sun 5K,Run,"Beat my goal of <30 mins 
5/11 in 20-29 males",1812,5.02,,,false,,,activities/2451894804.gpx,0.0,,,1782.0,5026.2001953125,4.199999809265137,,34.993751525878906,,1587.199951171875,1622.5,7.5,0.0019895746372640133,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/B6474FDB-8DC3-4720-9749-5A7CD2851027.jpg
2469388545,"Jun 21, 2019, 10:21:16 PM",Up and down Aquarius hill w/ Polly and KG,Run,,1210,1.23,,,false,,,activities/2469388545.gpx,0.0,,1210.0,351.0,1233.9000244140625,4.800000190734863,,41.21089553833008,,1612.800048828125,1631.699951171875,9.100000381469727,1.5317286252975464,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2475506364,"Jun 23, 2019, 10:00:57 PM",First ride with Frankfurter,Ride,"w/ KG, Misha, and Katya ",3756,16.89,,,false,,,activities/2475506364.gpx,0.0,,3756.0,3269.0,16890.599609375,10.5,,160.83963012695312,,1633.199951171875,1672.300048828125,9.600000381469727,-0.001184090506285429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2503446638,"Jul 4, 2019, 1:00:57 PM",Fish Creek Hairpin 5K,Run,,1859,5.00,,,false,,,activities/2503446638.gpx,0.0,,1859.0,1794.0,5002.39990234375,6.0,,44.13884735107422,,184.1999969482422,234.60000610351562,10.699999809265137,-0.1079481840133667,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2509682431,"Jul 6, 2019, 3:59:19 PM",I’ve got a need for speed,Ride,,7126,36.83,,,false,,,activities/2509682431.gpx,0.0,,7126.0,6177.0,36837.0,11.399999618530273,,94.74696350097656,,177.0,201.0,7.099999904632568,-0.02606075443327427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/2677CDCC-A505-4630-8CAA-AAB713B19E4F.jpg
2516245311,"Jul 9, 2019, 2:17:07 AM",got dumb work tomorrow ,Run,"",712,2.12,,,false,,,activities/2516245311.gpx,0.0,,712.0,691.0,2120.10009765625,3.9000000953674316,,11.533154487609863,,1597.9000244140625,1607.199951171875,6.099999904632568,-0.08018489927053452,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2519275135,"Jul 10, 2019, 1:15:30 AM",Evening Run,Run,,2078,5.60,,,false,,,activities/2519275135.gpx,0.0,,2078.0,2051.0,5604.7001953125,3.4000000953674316,,9.149351119995117,,1620.199951171875,1623.4000244140625,4.599999904632568,-0.001784216845408082,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2529910570,"Jul 13, 2019, 11:12:17 PM",Lots of gravel,Ride,finished at the cider house holler ,6731,24.36,,,false,,,activities/2529910570.gpx,0.0,,6731.0,4892.0,24359.099609375,9.399999618530273,,154.50759887695312,,1558.800048828125,1635.0,15.300000190734863,-0.04310503974556923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/578D4EB5-E5D2-4CFA-950E-35207AEEA9B9.jpg
2551933997,"Jul 21, 2019, 1:26:07 PM",Odessa Lake from Bear Lake TH,Hike,"",19119,15.28,,,false,,,activities/2551933997.gpx,0.0,,19119.0,14371.0,15281.5,2.5999999046325684,,629.1966552734375,,2872.0,3259.699951171875,33.099998474121094,-0.05824035778641701,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/2B3935E0-0C0C-4D17-BEC1-DA61D455F7C4.jpg|media/7F1D09C1-D9B1-4C63-A686-0A94483F2432.jpg
2557799889,"Jul 23, 2019, 10:33:09 PM",Green Mountain via west ridge trail ,Hike,Didn’t summit bc of thunder,2799,3.77,,,false,,,activities/2557799889.gpx,,,2799.0,2439.0,3771.5,5.199999809265137,,110.6500015258789,,2316.699951171875,2356.800048828125,30.600000381469727,0.01856025494635105,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/3FE3E55C-8C40-467B-9EE8-6B64C0E633D9.jpg
2567376971,"Jul 27, 2019, 12:48:03 PM",Morning Ride,Ride,,6524,32.48,,,false,,,activities/2567376971.gpx,0.0,,6524.0,5778.0,32480.599609375,12.199999809265137,,251.96971130371094,,1556.0999755859375,1731.800048828125,11.5,0.00184725655708462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2587959663,"Aug 3, 2019, 1:18:49 PM",Morning Hike,Hike,,5182,5.47,,,false,,,activities/2587959663.gpx,,,5182.0,4549.0,5469.39990234375,2.0999999046325684,,149.78750610351562,,2316.699951171875,2395.39990234375,36.599998474121094,-0.012798478826880455,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2616778624,"Aug 13, 2019, 10:08:52 PM",Afternoon Run,Run,,489,1.46,,,false,,,activities/2616778624.gpx,0.0,,489.0,483.0,1463.9000244140625,4.099999904632568,,10.938333511352539,,1590.5999755859375,1602.0999755859375,8.899999618530273,-0.14345242083072662,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2627679066,"Aug 17, 2019, 11:53:41 AM",S Arapaho Peak,Hike,Saw marmots and flowers and a glacier ,22422,14.50,,,false,,,activities/2627679066.gpx,0.0,,22422.0,14869.0,14506.099609375,2.4000000953674316,,1000.0859375,,3083.89990234375,4082.39990234375,48.099998474121094,-0.006893651559948921,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/DED40E3F-87F9-4D48-9659-7C1BA602F647.jpg|media/AFD7FD2B-A810-4EFD-9E32-DBA1B2A9F4DB.jpg|media/30134CAA-E4D7-43E9-9403-DB4E347D4415.jpg
