Reaction Date,Reaction Type,Parent Type,Parent ID
"Apr 14, 2020, 6:28:47 PM",Kudos,Activity,3298899921
"Apr 15, 2020, 4:27:34 PM",Kudos,Activity,3303010842
"Apr 16, 2020, 2:52:59 PM",Kudos,Activity,3307104774
"Apr 17, 2020, 12:56:21 PM",Kudos,Activity,3310013527
"Apr 17, 2020, 12:57:02 PM",Kudos,Activity,3309601762
"Apr 19, 2020, 11:17:14 PM",Kudos,Activity,3323988514
"Apr 19, 2020, 11:17:22 PM",Kudos,Activity,3324136595
"Apr 20, 2020, 3:28:07 PM",Kudos,Activity,3326127005
"Apr 21, 2020, 9:36:52 PM",Kudos,Activity,3333221869
"Apr 21, 2020, 9:36:56 PM",Kudos,Activity,3333095000
"Apr 22, 2020, 2:39:52 AM",Kudos,Activity,3333918440
"Apr 23, 2020, 12:00:33 AM",Kudos,Activity,3338648653
"Apr 23, 2020, 2:33:10 PM",Kudos,Activity,3340883420
"Apr 23, 2020, 2:47:46 PM",Kudos,Activity,3341001020
"Apr 23, 2020, 9:43:50 PM",Kudos,Activity,3343284614
"Apr 24, 2020, 1:00:39 PM",Kudos,Activity,3344036547
"Apr 27, 2020, 1:10:56 AM",Kudos,Activity,3359211222
"Apr 27, 2020, 8:31:41 PM",Kudos,Activity,3363175495
"Apr 28, 2020, 1:35:32 AM",Kudos,Activity,3363964872
"Apr 28, 2020, 6:50:56 PM",Kudos,Activity,3367257164
"Apr 29, 2020, 2:13:05 AM",Kudos,Activity,3368623164
"Apr 29, 2020, 1:40:53 PM",Kudos,Activity,3370298154
"Apr 30, 2020, 3:33:49 AM",Kudos,Activity,3373384843
"Apr 30, 2020, 3:34:02 AM",Kudos,Activity,3373613660
"Apr 30, 2020, 9:32:22 PM",Kudos,Activity,3377069830
"May 1, 2020, 12:24:38 PM",Kudos,Activity,3377972341
"May 2, 2020, 1:10:11 AM",Kudos,Activity,3382466969
"May 3, 2020, 3:08:21 AM",Kudos,Activity,3387978807
"May 3, 2020, 10:17:58 PM",Kudos,Activity,3392807842
"May 4, 2020, 5:37:29 PM",Kudos,Activity,3397668817
"May 4, 2020, 8:57:57 PM",Kudos,Activity,3398625397
"May 6, 2020, 9:43:18 PM",Kudos,Activity,3410275580
"May 6, 2020, 10:56:55 PM",Kudos,Activity,3410540407
"May 7, 2020, 5:05:31 PM",Kudos,Activity,3413902533
"May 10, 2020, 1:42:32 AM",Kudos,Activity,3425167214
"May 10, 2020, 9:38:51 PM",Kudos,Activity,3431995898
"May 11, 2020, 6:44:39 PM",Kudos,Activity,3435421124
"May 12, 2020, 2:04:34 AM",Kudos,Activity,3437037070
"May 12, 2020, 7:06:08 PM",Kudos,Activity,3440689062
"May 13, 2020, 11:52:53 PM",Kudos,Activity,3447205707
"May 14, 2020, 4:20:12 AM",Kudos,Activity,3447791650
"May 14, 2020, 4:20:48 AM",Kudos,Activity,3447572161
"May 15, 2020, 4:55:17 PM",Kudos,Activity,3455646953
"May 16, 2020, 5:35:14 PM",Kudos,Activity,3461051434
"May 16, 2020, 5:35:50 PM",Kudos,Activity,3460516872
"May 16, 2020, 5:36:08 PM",Kudos,Activity,3461197322
"May 16, 2020, 5:36:16 PM",Kudos,Activity,3461648813
"May 17, 2020, 5:25:27 PM",Kudos,Activity,3467872919
"May 19, 2020, 8:59:06 PM",Kudos,Activity,3479125596
"May 21, 2020, 3:19:07 AM",Kudos,Activity,3485693399
"May 22, 2020, 1:30:14 PM",Kudos,Activity,3491075340
"May 24, 2020, 7:23:49 PM",Kudos,Activity,3504965079
"May 24, 2020, 9:28:59 PM",Kudos,Activity,3506405139
"May 28, 2020, 12:28:56 AM",Kudos,Activity,3522957022
"May 30, 2020, 4:41:39 PM",Kudos,Activity,3535963335
"May 30, 2020, 5:55:57 PM",Kudos,Activity,3537408192
"May 30, 2020, 5:56:01 PM",Kudos,Activity,3537406960
"May 30, 2020, 9:42:10 PM",Kudos,Activity,3538313362
"May 31, 2020, 2:53:36 AM",Kudos,Activity,3538877670
"May 31, 2020, 2:53:41 AM",Kudos,Activity,3538555096
"Jun 1, 2020, 1:59:37 AM",Kudos,Activity,3544706394
"Jun 2, 2020, 1:11:59 AM",Kudos,Activity,3550217762
"Jun 2, 2020, 8:35:55 PM",Kudos,Activity,3554805731
"Jun 7, 2020, 10:59:44 PM",Kudos,Activity,3580470067
"Jun 11, 2020, 12:27:33 PM",Kudos,Activity,3595821328
"Jun 11, 2020, 6:28:03 PM",Kudos,Activity,3595644551
"Jun 12, 2020, 2:07:21 AM",Kudos,Activity,3600343207
"Jun 13, 2020, 3:26:34 PM",Kudos,Activity,3608240516
"Jun 13, 2020, 9:05:53 PM",Kudos,Activity,3609988235
"Jun 14, 2020, 4:09:05 AM",Kudos,Activity,3610701056
"Jun 14, 2020, 4:09:07 AM",Kudos,Activity,3610524610
"Jun 15, 2020, 6:55:23 PM",Kudos,Activity,3619297989
"Jun 20, 2020, 12:21:33 AM",Kudos,Activity,3640576602
"Jun 22, 2020, 3:10:10 PM",Kudos,Activity,3651639500
"Jun 26, 2020, 3:11:27 AM",Kudos,Activity,3671675654
"Jun 28, 2020, 3:12:13 PM",Kudos,Activity,3683941347
"Jul 2, 2020, 12:17:53 PM",Kudos,Activity,3700768452
"Jul 4, 2020, 2:30:14 PM",Kudos,Activity,3710055063
"Jul 4, 2020, 11:19:53 PM",Kudos,Activity,3714431928
"Jul 5, 2020, 10:43:04 PM",Kudos,Activity,3718156311
"Jul 7, 2020, 12:18:45 PM",Kudos,Activity,3726237970
"Jul 7, 2020, 2:30:21 PM",Kudos,Activity,3726951361
"Jul 7, 2020, 3:22:58 PM",Kudos,Activity,3723449187
"Jul 8, 2020, 2:54:24 PM",Kudos,Activity,3731455277
"Jul 9, 2020, 12:28:20 AM",Kudos,Activity,3734324329
"Jul 13, 2020, 12:07:45 PM",Kudos,Activity,3755474920
"Jul 13, 2020, 1:50:20 PM",Kudos,Activity,3748363624
"Jul 14, 2020, 3:02:21 PM",Kudos,Activity,3760957735
"Jul 15, 2020, 1:31:58 PM",Kudos,Activity,3751313444
"Jul 16, 2020, 12:42:12 PM",Kudos,Activity,3769107357
"Jul 16, 2020, 6:33:06 PM",Kudos,Activity,3771719240
"Jul 18, 2020, 4:19:53 AM",Kudos,Activity,3777919766
"Jul 18, 2020, 5:25:34 PM",Kudos,Activity,3781421205
"Jul 19, 2020, 5:30:41 PM",Kudos,Activity,3786760690
"Jul 22, 2020, 4:35:36 PM",Kudos,Activity,3800619178
"Jul 24, 2020, 6:43:23 PM",Kudos,Activity,3807887747
"Jul 24, 2020, 6:43:27 PM",Kudos,Activity,3808341796
"Jul 25, 2020, 5:30:11 PM",Kudos,Activity,3809794708
"Jul 25, 2020, 7:00:48 PM",Kudos,Activity,3812234138
"Jul 26, 2020, 3:53:33 PM",Kudos,Activity,3814898549
"Jul 26, 2020, 10:12:19 PM",Kudos,Activity,3816527643
"Jul 26, 2020, 11:21:17 PM",Kudos,Activity,3816794693
"Jul 27, 2020, 2:20:56 PM",Kudos,Activity,3820891407
"Jul 28, 2020, 2:03:45 AM",Kudos,Activity,3824310717
"Jul 28, 2020, 12:17:16 PM",Kudos,Activity,3824048838
"Jul 28, 2020, 1:05:45 PM",Kudos,Activity,3826395425
"Jul 28, 2020, 1:06:33 PM",Kudos,Activity,3826526376
"Jul 28, 2020, 9:53:39 PM",Kudos,Activity,3829747878
"Jul 29, 2020, 12:27:16 AM",Kudos,Activity,3830385147
"Jul 31, 2020, 9:21:30 PM",Kudos,Activity,3844911239
"Aug 2, 2020, 11:08:14 PM",Kudos,Activity,3854469616
"Aug 2, 2020, 11:08:38 PM",Kudos,Activity,3847625491
"Aug 3, 2020, 2:11:14 PM",Kudos,Activity,3856445108
"Aug 3, 2020, 3:35:48 PM",Kudos,Activity,3858501686
"Aug 5, 2020, 3:32:35 PM",Kudos,Activity,3866062819
"Aug 5, 2020, 3:32:42 PM",Kudos,Activity,3865783445
"Aug 5, 2020, 4:35:45 PM",Kudos,Activity,3868618068
"Aug 6, 2020, 2:20:36 AM",Kudos,Activity,3870708056
"Aug 8, 2020, 7:51:20 PM",Kudos,Activity,3884288220
"Aug 9, 2020, 7:01:39 PM",Kudos,Activity,3889348919
"Aug 13, 2020, 12:48:54 PM",Kudos,Activity,3904941919
"Aug 13, 2020, 12:48:59 PM",Kudos,Activity,3905091542
"Aug 13, 2020, 4:19:50 PM",Kudos,Activity,3907749829
"Aug 13, 2020, 4:19:52 PM",Kudos,Activity,3907635194
"Aug 14, 2020, 1:40:45 AM",Kudos,Activity,3909611571
"Aug 16, 2020, 1:40:59 PM",Kudos,Activity,3917032494
"Aug 16, 2020, 3:19:41 PM",Kudos,Activity,3921914479
"Aug 16, 2020, 3:19:48 PM",Kudos,Activity,3921933035
"Aug 16, 2020, 4:24:06 PM",Kudos,Activity,3922312195
"Aug 17, 2020, 12:18:38 PM",Kudos,Activity,3924352574
"Aug 17, 2020, 1:01:05 PM",Kudos,Activity,3925871625
"Aug 17, 2020, 1:01:27 PM",Kudos,Activity,3925827178
"Aug 18, 2020, 12:04:55 AM",Kudos,Activity,3928441244
"Aug 21, 2020, 3:17:30 AM",Kudos,Activity,3943301374
"Aug 22, 2020, 4:18:59 PM",Kudos,Activity,3950098122
"Aug 22, 2020, 4:19:02 PM",Kudos,Activity,3949731393
"Aug 23, 2020, 1:14:36 PM",Kudos,Activity,3954302222
"Aug 25, 2020, 1:31:35 AM",Kudos,Activity,3961626612
"Aug 25, 2020, 3:04:13 PM",Kudos,Activity,3963862931
"Aug 27, 2020, 2:58:37 PM",Kudos,Activity,3973389966
"Aug 28, 2020, 1:15:09 PM",Kudos,Activity,3977277858
"Aug 28, 2020, 7:49:07 PM",Kudos,Activity,3978828143
"Aug 30, 2020, 4:18:42 PM",Kudos,Activity,3986960113
"Aug 30, 2020, 8:48:49 PM",Kudos,Activity,3988705005
"Aug 30, 2020, 8:49:40 PM",Kudos,Activity,3988649273
"Aug 30, 2020, 8:49:51 PM",Kudos,Activity,3988627160
"Aug 30, 2020, 8:49:58 PM",Kudos,Activity,3988704952
"Aug 30, 2020, 11:12:51 PM",Kudos,Activity,3989083704
"Aug 31, 2020, 11:48:37 PM",Kudos,Activity,3993502764
"Aug 31, 2020, 11:48:40 PM",Kudos,Activity,3992991719
"Sep 4, 2020, 1:31:13 PM",Kudos,Activity,3993768421
"Sep 5, 2020, 11:35:38 PM",Kudos,Activity,4017288395
"Sep 5, 2020, 11:36:27 PM",Kudos,Activity,4016801009
"Sep 7, 2020, 12:51:39 AM",Kudos,Activity,4021633666
"Sep 7, 2020, 12:51:52 AM",Kudos,Activity,4020657793
"Sep 10, 2020, 2:13:31 PM",Kudos,Activity,4039318286
"Sep 11, 2020, 3:17:09 PM",Kudos,Activity,4041944306
"Sep 11, 2020, 3:17:44 PM",Kudos,Activity,4044140146
"Sep 14, 2020, 9:21:47 PM",Kudos,Activity,4054682786
"Sep 14, 2020, 11:48:11 PM",Kudos,Activity,4060873468
"Sep 15, 2020, 4:19:35 PM",Kudos,Activity,4063271627
"Sep 15, 2020, 5:11:45 PM",Kudos,Activity,4063975014
"Sep 16, 2020, 12:50:36 AM",Kudos,Activity,4065890360
"Sep 16, 2020, 6:52:17 PM",Kudos,Activity,4066225049
"Sep 16, 2020, 7:32:06 PM",Kudos,Activity,4069831493
"Sep 19, 2020, 11:51:14 PM",Kudos,Activity,4084649929
"Sep 20, 2020, 6:08:49 PM",Kudos,Activity,4088331300
"Sep 23, 2020, 2:13:12 AM",Kudos,Activity,4099678529
"Sep 23, 2020, 4:04:10 PM",Kudos,Activity,4101818936
"Sep 24, 2020, 3:11:28 PM",Kudos,Activity,4106254679
"Sep 25, 2020, 12:43:12 AM",Kudos,Activity,4108455590
"Sep 25, 2020, 8:07:03 PM",Kudos,Activity,4111411787
"Sep 26, 2020, 8:46:33 PM",Kudos,Activity,4116234855
"Sep 27, 2020, 8:36:16 PM",Kudos,Activity,4120605906
"Sep 27, 2020, 8:36:19 PM",Kudos,Activity,4120619875
"Sep 30, 2020, 12:57:55 AM",Kudos,Activity,4130758943
"Oct 1, 2020, 12:48:03 AM",Kudos,Activity,4134441661
"Oct 1, 2020, 1:23:23 PM",Kudos,Activity,4137058240
"Oct 3, 2020, 4:12:35 PM",Kudos,Activity,4145367898
"Oct 3, 2020, 6:10:07 PM",Kudos,Activity,4146395212
"Oct 4, 2020, 5:41:14 PM",Kudos,Activity,4151176246
"Oct 4, 2020, 5:41:22 PM",Kudos,Activity,4150921105
"Oct 8, 2020, 3:34:53 AM",Kudos,Activity,4165627368
"Oct 8, 2020, 3:34:57 AM",Kudos,Activity,4165971007
"Oct 10, 2020, 1:29:54 AM",Kudos,Activity,4173931066
"Oct 10, 2020, 6:02:59 PM",Kudos,Activity,4177147016
"Oct 11, 2020, 7:55:22 PM",Kudos,Activity,4181896344
"Oct 16, 2020, 12:27:09 AM",Kudos,Activity,4200463028
"Oct 16, 2020, 12:27:10 AM",Kudos,Activity,4200454882
"Oct 16, 2020, 1:29:46 PM",Kudos,Activity,4199583385
"Oct 17, 2020, 3:50:52 PM",Kudos,Activity,4207157990
"Oct 20, 2020, 1:07:40 AM",Kudos,Activity,4218054886
"Oct 20, 2020, 7:05:27 PM",Kudos,Activity,4221126241
"Oct 21, 2020, 1:24:42 PM",Kudos,Activity,4222592619
"Oct 21, 2020, 3:56:45 PM",Kudos,Activity,4224427325
"Oct 22, 2020, 1:45:28 PM",Kudos,Activity,4226961875
"Oct 22, 2020, 1:45:33 PM",Kudos,Activity,4226804699
"Oct 22, 2020, 1:45:40 PM",Kudos,Activity,4228529582
"Oct 24, 2020, 12:58:26 PM",Kudos,Activity,4236730099
"Oct 24, 2020, 1:21:40 PM",Kudos,Activity,4236837823
"Oct 24, 2020, 2:33:20 PM",Kudos,Activity,4237099125
